ip,date,Sent,sicmp,sudp,stcp,sftp,shttp,ssmtp,Received,ricmp,rudp,rtcp,rftp,rhttp,rsmtp
55,1525080297,9487,0,229,9258,0,9258,0,18649,0,0,18649,0,18649,0
77,1525080297,13157,0,5691,7466,0,4122,0,4968,0,0,4968,0,4968,0
50,1525080297,150082,0,0,150082,0,143118,0,351327,0,0,351327,0,138500,0
65,1525080297,27732,0,23322,4410,0,4410,0,4968,0,0,4968,0,4968,0
251,1525080297,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
51,1525080297,3041,0,229,2812,0,2812,0,4961,0,0,4961,0,4961,0
60,1525080297,50423,0,6497,43926,0,43614,0,128397,0,5081,123316,0,122884,0
53,1525080297,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525080297,4852,0,229,4623,0,4623,0,15981,0,0,15981,0,15981,0
190,1525080297,4815,0,229,4586,0,4586,0,4968,0,0,4968,0,4968,0
69,1525080297,3802,0,0,3802,0,3802,0,4968,0,0,4968,0,4968,0
191,1525080297,4458,0,0,4458,0,4458,0,10784,0,0,10784,0,10784,0
63,1525080297,463,0,463,0,0,0,0,0,0,0,0,0,0,0
58,1525080297,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525080297,229,0,229,0,0,0,0,0,0,0,0,0,0,0
70,1525080297,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525080297,1743,0,229,1514,0,1514,0,4168,0,0,4168,0,4168,0
0.0.0.0,1525080898,20521224,64628,350481,20106115,0,6908636,0,194099775,63900,698682,193337193,0,190282969,0
250,1525080898,130741,31752,7674,91315,0,90712,0,103565,31752,9127,62686,0,62013,0
1,1525080898,31752,31752,0,0,0,0,0,31752,31752,0,0,0,0,0
65,1525080898,27006,0,27006,0,0,0,0,0,0,0,0,0,0,0
255,1525080898,0,0,0,0,0,0,0,181241,0,181241,0,0,0,0
50,1525080898,195290,0,229,195061,0,169784,0,347734,0,0,347734,0,141222,0
166,1525080898,90128,0,229,89899,0,89587,0,161353,0,0,161353,0,160921,0
200,1525080898,49964,0,46106,3858,0,3858,0,106234,0,97410,8824,0,8824,0
77,1525080898,10425,0,5462,4963,0,1667,0,4333,0,0,4333,0,4333,0
55,1525080898,11587,0,229,11358,0,11358,0,26935,0,0,26935,0,26935,0
251,1525080898,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525080898,16734,0,1514,15220,0,14804,0,11155,0,0,11155,0,10579,0
62,1525080898,4839,0,229,4610,0,4610,0,29138,0,0,29138,0,29138,0
79,1525080898,250,0,250,0,0,0,0,0,0,0,0,0,0,0
51,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
191,1525080898,4374,0,0,4374,0,4374,0,6078,0,0,6078,0,6078,0
70,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525080898,20521224,64628,350481,20106115,0,6908636,0,194099775,63900,698682,193337193,0,190282969,0
250,1525080898,130741,31752,7674,91315,0,90712,0,103565,31752,9127,62686,0,62013,0
1,1525080898,31752,31752,0,0,0,0,0,31752,31752,0,0,0,0,0
65,1525080898,27006,0,27006,0,0,0,0,0,0,0,0,0,0,0
255,1525080898,0,0,0,0,0,0,0,181241,0,181241,0,0,0,0
50,1525080898,195290,0,229,195061,0,169784,0,347734,0,0,347734,0,141222,0
166,1525080898,90128,0,229,89899,0,89587,0,161353,0,0,161353,0,160921,0
200,1525080898,49964,0,46106,3858,0,3858,0,106234,0,97410,8824,0,8824,0
77,1525080898,10425,0,5462,4963,0,1667,0,4333,0,0,4333,0,4333,0
55,1525080898,11587,0,229,11358,0,11358,0,26935,0,0,26935,0,26935,0
251,1525080898,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525080898,16734,0,1514,15220,0,14804,0,11155,0,0,11155,0,10579,0
62,1525080898,4839,0,229,4610,0,4610,0,29138,0,0,29138,0,29138,0
79,1525080898,250,0,250,0,0,0,0,0,0,0,0,0,0,0
51,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
191,1525080898,4374,0,0,4374,0,4374,0,6078,0,0,6078,0,6078,0
70,1525080898,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525081499,15661234,72152,476991,15112091,0,5844480,0,29894122,64708,2633911,27195503,0,25518764,0
255,1525081499,0,0,0,0,0,0,0,167663,0,167663,0,0,0,0
250,1525081499,231626,32004,760,198862,0,198862,0,9427142,32004,684,9394454,0,9394454,0
1,1525081499,32004,32004,0,0,0,0,0,32004,32004,0,0,0,0,0
50,1525081499,330356,0,229,330127,0,124816,0,164395,0,0,164395,0,136536,0
200,1525081499,53761,0,53681,80,0,80,0,120931,0,120891,40,0,40,0
77,1525081499,8931,0,5691,3240,0,0,0,0,0,0,0,0,0,0
251,1525081499,4680,0,4680,0,0,0,0,0,0,0,0,0,0,0
55,1525081499,13702,0,0,13702,0,13702,0,31446,0,0,31446,0,31446,0
69,1525081499,1525,0,0,1525,0,1525,0,4196,0,0,4196,0,4196,0
166,1525081499,172782,0,7386,165396,0,164928,0,223866,0,5870,217996,0,217564,0
191,1525081499,156,0,0,156,0,156,0,315,0,0,315,0,315,0
60,1525081499,32739,0,10206,22533,0,22221,0,80716,0,11362,69354,0,68922,0
54,1525081499,47978,0,229,47749,0,47749,0,34294,0,0,34294,0,34294,0
65,1525081499,17568,0,17568,0,0,0,0,0,0,0,0,0,0,0
59,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525081499,383,0,229,154,0,154,0,166,0,0,166,0,166,0
79,1525081499,250,0,250,0,0,0,0,0,0,0,0,0,0,0
58,1525081499,2224,0,229,1995,0,1995,0,4385,0,0,4385,0,4385,0
51,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525081499,463,0,463,0,0,0,0,0,0,0,0,0,0,0
62,1525081499,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
52,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525081499,15661234,72152,476991,15112091,0,5844480,0,29894122,64708,2633911,27195503,0,25518764,0
255,1525081499,0,0,0,0,0,0,0,167663,0,167663,0,0,0,0
250,1525081499,231626,32004,760,198862,0,198862,0,9427142,32004,684,9394454,0,9394454,0
1,1525081499,32004,32004,0,0,0,0,0,32004,32004,0,0,0,0,0
50,1525081499,330356,0,229,330127,0,124816,0,164395,0,0,164395,0,136536,0
200,1525081499,53761,0,53681,80,0,80,0,120931,0,120891,40,0,40,0
77,1525081499,8931,0,5691,3240,0,0,0,0,0,0,0,0,0,0
251,1525081499,4680,0,4680,0,0,0,0,0,0,0,0,0,0,0
55,1525081499,13702,0,0,13702,0,13702,0,31446,0,0,31446,0,31446,0
69,1525081499,1525,0,0,1525,0,1525,0,4196,0,0,4196,0,4196,0
166,1525081499,172782,0,7386,165396,0,164928,0,223866,0,5870,217996,0,217564,0
191,1525081499,156,0,0,156,0,156,0,315,0,0,315,0,315,0
60,1525081499,32739,0,10206,22533,0,22221,0,80716,0,11362,69354,0,68922,0
54,1525081499,47978,0,229,47749,0,47749,0,34294,0,0,34294,0,34294,0
65,1525081499,17568,0,17568,0,0,0,0,0,0,0,0,0,0,0
59,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525081499,383,0,229,154,0,154,0,166,0,0,166,0,166,0
79,1525081499,250,0,250,0,0,0,0,0,0,0,0,0,0,0
58,1525081499,2224,0,229,1995,0,1995,0,4385,0,0,4385,0,4385,0
51,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525081499,463,0,463,0,0,0,0,0,0,0,0,0,0,0
62,1525081499,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
52,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525081499,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525082100,18033451,64628,410795,17558028,0,6534082,0,12183196,63900,1291389,10827907,0,8230586,0
65,1525082100,28558,0,21780,6778,0,6778,0,9309,0,0,9309,0,9309,0
255,1525082100,0,0,0,0,0,0,0,173035,0,173035,0,0,0,0
250,1525082100,48368,31752,1140,15476,0,15476,0,78208,31752,988,45468,0,45468,0
1,1525082100,31752,31752,0,0,0,0,0,31752,31752,0,0,0,0,0
251,1525082100,4831,0,4831,0,0,0,0,0,0,0,0,0,0,0
77,1525082100,11863,0,6247,5616,0,2272,0,4547,0,0,4547,0,4547,0
200,1525082100,49494,0,49190,304,0,0,0,112740,0,112388,352,0,0,0
55,1525082100,11447,0,1165,10282,0,10282,0,18649,0,0,18649,0,18649,0
166,1525082100,284773,0,49296,235477,0,232816,0,982078,0,394542,587536,0,584655,0
50,1525082100,166947,0,229,166718,0,155464,0,316662,0,0,316662,0,157295,0
70,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525082100,6897,0,229,6668,0,6668,0,16282,0,0,16282,0,16282,0
60,1525082100,312,0,0,312,0,0,0,432,0,0,432,0,0,0
69,1525082100,3374,0,0,3374,0,3374,0,8707,0,0,8707,0,8707,0
191,1525082100,3260,0,0,3260,0,3260,0,2637,0,0,2637,0,2637,0
59,1525082100,4026,0,229,3797,0,3797,0,8743,0,0,8743,0,8743,0
190,1525082100,46944,0,229,46715,0,46715,0,19267,0,0,19267,0,19267,0
51,1525082100,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
79,1525082100,250,0,250,0,0,0,0,0,0,0,0,0,0,0
54,1525082100,30866,0,229,30637,0,30637,0,19131,0,0,19131,0,19131,0
58,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525082100,463,0,463,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525082100,18033451,64628,410795,17558028,0,6534082,0,12183196,63900,1291389,10827907,0,8230586,0
65,1525082100,28558,0,21780,6778,0,6778,0,9309,0,0,9309,0,9309,0
255,1525082100,0,0,0,0,0,0,0,173035,0,173035,0,0,0,0
250,1525082100,48368,31752,1140,15476,0,15476,0,78208,31752,988,45468,0,45468,0
1,1525082100,31752,31752,0,0,0,0,0,31752,31752,0,0,0,0,0
251,1525082100,4831,0,4831,0,0,0,0,0,0,0,0,0,0,0
77,1525082100,11863,0,6247,5616,0,2272,0,4547,0,0,4547,0,4547,0
200,1525082100,49494,0,49190,304,0,0,0,112740,0,112388,352,0,0,0
55,1525082100,11447,0,1165,10282,0,10282,0,18649,0,0,18649,0,18649,0
166,1525082100,284773,0,49296,235477,0,232816,0,982078,0,394542,587536,0,584655,0
50,1525082100,166947,0,229,166718,0,155464,0,316662,0,0,316662,0,157295,0
70,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525082100,6897,0,229,6668,0,6668,0,16282,0,0,16282,0,16282,0
60,1525082100,312,0,0,312,0,0,0,432,0,0,432,0,0,0
69,1525082100,3374,0,0,3374,0,3374,0,8707,0,0,8707,0,8707,0
191,1525082100,3260,0,0,3260,0,3260,0,2637,0,0,2637,0,2637,0
59,1525082100,4026,0,229,3797,0,3797,0,8743,0,0,8743,0,8743,0
190,1525082100,46944,0,229,46715,0,46715,0,19267,0,0,19267,0,19267,0
51,1525082100,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
79,1525082100,250,0,250,0,0,0,0,0,0,0,0,0,0,0
54,1525082100,30866,0,229,30637,0,30637,0,19131,0,0,19131,0,19131,0
58,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525082100,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525082100,463,0,463,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525082701,8164164,64452,275495,7824217,0,4133743,0,22113347,64184,719357,21329806,0,20338613,0
166,1525082701,229788,0,3692,226096,0,223305,0,296608,0,3698,292910,0,290870,0
255,1525082701,0,0,0,0,0,0,0,160492,0,160492,0,0,0,0
250,1525082701,43047,31696,684,10667,0,10667,0,63748,31696,1853,30199,0,30199,0
1,1525082701,33050,31696,1354,0,0,0,0,31949,31696,253,0,0,0,0
77,1525082701,11460,0,6909,4551,0,1255,0,4325,0,0,4325,0,4325,0
50,1525082701,356343,0,229,356114,0,349002,0,12469104,0,0,12469104,0,12450712,0
55,1525082701,12151,0,229,11922,0,11922,0,27051,0,0,27051,0,27051,0
200,1525082701,49688,0,46394,3294,0,3294,0,114520,0,105853,8667,0,8667,0
65,1525082701,21450,0,21450,0,0,0,0,0,0,0,0,0,0,0
62,1525082701,2702,0,697,2005,0,2005,0,18970,0,0,18970,0,18970,0
251,1525082701,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525082701,3300,0,229,3071,0,2655,0,5056,0,0,5056,0,4480,0
58,1525082701,77459,0,229,77230,0,77230,0,553561,0,0,553561,0,553561,0
53,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525082701,66398,0,0,66398,0,66398,0,50155,0,0,50155,0,50155,0
54,1525082701,8538,0,0,8538,0,8538,0,9349,0,0,9349,0,9349,0
79,1525082701,862,0,250,612,0,612,0,0,0,0,0,0,0,0
191,1525082701,8146,0,0,8146,0,8146,0,19620,0,0,19620,0,19620,0
59,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525082701,234,0,234,0,0,0,0,0,0,0,0,0,0,0
51,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525082701,8164164,64452,275495,7824217,0,4133743,0,22113347,64184,719357,21329806,0,20338613,0
166,1525082701,229788,0,3692,226096,0,223305,0,296608,0,3698,292910,0,290870,0
255,1525082701,0,0,0,0,0,0,0,160492,0,160492,0,0,0,0
250,1525082701,43047,31696,684,10667,0,10667,0,63748,31696,1853,30199,0,30199,0
1,1525082701,33050,31696,1354,0,0,0,0,31949,31696,253,0,0,0,0
77,1525082701,11460,0,6909,4551,0,1255,0,4325,0,0,4325,0,4325,0
50,1525082701,356343,0,229,356114,0,349002,0,12469104,0,0,12469104,0,12450712,0
55,1525082701,12151,0,229,11922,0,11922,0,27051,0,0,27051,0,27051,0
200,1525082701,49688,0,46394,3294,0,3294,0,114520,0,105853,8667,0,8667,0
65,1525082701,21450,0,21450,0,0,0,0,0,0,0,0,0,0,0
62,1525082701,2702,0,697,2005,0,2005,0,18970,0,0,18970,0,18970,0
251,1525082701,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525082701,3300,0,229,3071,0,2655,0,5056,0,0,5056,0,4480,0
58,1525082701,77459,0,229,77230,0,77230,0,553561,0,0,553561,0,553561,0
53,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525082701,66398,0,0,66398,0,66398,0,50155,0,0,50155,0,50155,0
54,1525082701,8538,0,0,8538,0,8538,0,9349,0,0,9349,0,9349,0
79,1525082701,862,0,250,612,0,612,0,0,0,0,0,0,0,0
191,1525082701,8146,0,0,8146,0,8146,0,19620,0,0,19620,0,19620,0
59,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525082701,234,0,234,0,0,0,0,0,0,0,0,0,0,0
51,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525082701,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525083302,11161157,64056,294396,10802705,0,3233292,0,17471622,63844,325556,17082222,0,15424274,0
63,1525083302,463,0,463,0,0,0,0,0,0,0,0,0,0,0
255,1525083302,0,0,0,0,0,0,0,172088,0,172088,0,0,0,0
250,1525083302,41314,31696,912,8706,0,8706,0,61621,31696,760,29165,0,29165,0
1,1525083302,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
65,1525083302,26894,0,25368,1526,0,1526,0,4196,0,0,4196,0,4196,0
55,1525083302,11899,0,229,11670,0,11670,0,28362,0,0,28362,0,28362,0
77,1525083302,10184,0,6892,3292,0,0,0,0,0,0,0,0,0,0
200,1525083302,40710,0,40630,80,0,80,0,91541,0,91501,40,0,40,0
166,1525083302,116010,0,7387,108623,0,108311,0,127782,0,5814,121968,0,121536,0
191,1525083302,468,0,0,468,0,468,0,786,0,0,786,0,786,0
50,1525083302,179687,0,229,179458,0,142156,0,285136,0,0,285136,0,255984,0
60,1525083302,49007,0,7392,41615,0,41303,0,120377,0,5787,114590,0,114158,0
251,1525083302,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
190,1525083302,10628,0,229,10399,0,10399,0,5325,0,0,5325,0,5325,0
51,1525083302,1525,0,0,1525,0,1525,0,4196,0,0,4196,0,4196,0
70,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525083302,7984,0,229,7755,0,7755,0,14551,0,0,14551,0,14551,0
53,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525083302,10234,0,229,10005,0,10005,0,26867,0,0,26867,0,26867,0
62,1525083302,198684,0,229,198455,0,198455,0,134762,0,0,134762,0,134762,0
79,1525083302,250,0,250,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525083302,11161157,64056,294396,10802705,0,3233292,0,17471622,63844,325556,17082222,0,15424274,0
63,1525083302,463,0,463,0,0,0,0,0,0,0,0,0,0,0
255,1525083302,0,0,0,0,0,0,0,172088,0,172088,0,0,0,0
250,1525083302,41314,31696,912,8706,0,8706,0,61621,31696,760,29165,0,29165,0
1,1525083302,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
65,1525083302,26894,0,25368,1526,0,1526,0,4196,0,0,4196,0,4196,0
55,1525083302,11899,0,229,11670,0,11670,0,28362,0,0,28362,0,28362,0
77,1525083302,10184,0,6892,3292,0,0,0,0,0,0,0,0,0,0
200,1525083302,40710,0,40630,80,0,80,0,91541,0,91501,40,0,40,0
166,1525083302,116010,0,7387,108623,0,108311,0,127782,0,5814,121968,0,121536,0
191,1525083302,468,0,0,468,0,468,0,786,0,0,786,0,786,0
50,1525083302,179687,0,229,179458,0,142156,0,285136,0,0,285136,0,255984,0
60,1525083302,49007,0,7392,41615,0,41303,0,120377,0,5787,114590,0,114158,0
251,1525083302,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
190,1525083302,10628,0,229,10399,0,10399,0,5325,0,0,5325,0,5325,0
51,1525083302,1525,0,0,1525,0,1525,0,4196,0,0,4196,0,4196,0
70,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525083302,7984,0,229,7755,0,7755,0,14551,0,0,14551,0,14551,0
53,1525083302,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525083302,10234,0,229,10005,0,10005,0,26867,0,0,26867,0,26867,0
62,1525083302,198684,0,229,198455,0,198455,0,134762,0,0,134762,0,134762,0
79,1525083302,250,0,250,0,0,0,0,0,0,0,0,0,0,0
50,1525083903,121941,0,0,121941,0,118071,0,139602,0,0,139602,0,132902,0
0.0.0.0,1525083903,5745077,63532,295998,5385547,0,2814199,0,26810292,63392,837108,25909792,0,25181306,0
250,1525083903,42135,31696,836,9603,0,9603,0,55631,31696,760,23175,0,23175,0
1,1525083903,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
255,1525083903,0,0,0,0,0,0,0,145778,0,145778,0,0,0,0
55,1525083903,9523,0,557,8966,0,8966,0,18510,0,0,18510,0,18510,0
65,1525083903,19762,0,15930,3832,0,3832,0,4867,0,0,4867,0,4867,0
51,1525083903,6165,0,229,5936,0,5936,0,9457,0,0,9457,0,9457,0
200,1525083903,35970,0,35970,0,0,0,0,85760,0,85760,0,0,0,0
77,1525083903,14466,0,6803,7663,0,4371,0,5133,0,0,5133,0,5133,0
166,1525083903,111138,0,15567,95571,0,94999,0,234857,0,10904,223953,0,223377,0
251,1525083903,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525083903,3960,0,3648,312,0,0,0,2867,0,2435,432,0,0,0
52,1525083903,259982,0,229,259753,0,259753,0,157766,0,0,157766,0,157766,0
69,1525083903,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
63,1525083903,3240,0,1025,2215,0,2215,0,5126,0,0,5126,0,5126,0
191,1525083903,4474,0,0,4474,0,4474,0,10973,0,0,10973,0,10973,0
190,1525083903,4135,0,0,4135,0,4135,0,4577,0,0,4577,0,4577,0
70,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525083903,4503,0,229,4274,0,4274,0,11941,0,0,11941,0,11941,0
53,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525083903,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
50,1525083903,121941,0,0,121941,0,118071,0,139602,0,0,139602,0,132902,0
0.0.0.0,1525083903,5745077,63532,295998,5385547,0,2814199,0,26810292,63392,837108,25909792,0,25181306,0
250,1525083903,42135,31696,836,9603,0,9603,0,55631,31696,760,23175,0,23175,0
1,1525083903,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
255,1525083903,0,0,0,0,0,0,0,145778,0,145778,0,0,0,0
55,1525083903,9523,0,557,8966,0,8966,0,18510,0,0,18510,0,18510,0
65,1525083903,19762,0,15930,3832,0,3832,0,4867,0,0,4867,0,4867,0
51,1525083903,6165,0,229,5936,0,5936,0,9457,0,0,9457,0,9457,0
200,1525083903,35970,0,35970,0,0,0,0,85760,0,85760,0,0,0,0
77,1525083903,14466,0,6803,7663,0,4371,0,5133,0,0,5133,0,5133,0
166,1525083903,111138,0,15567,95571,0,94999,0,234857,0,10904,223953,0,223377,0
251,1525083903,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
60,1525083903,3960,0,3648,312,0,0,0,2867,0,2435,432,0,0,0
52,1525083903,259982,0,229,259753,0,259753,0,157766,0,0,157766,0,157766,0
69,1525083903,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
63,1525083903,3240,0,1025,2215,0,2215,0,5126,0,0,5126,0,5126,0
191,1525083903,4474,0,0,4474,0,4474,0,10973,0,0,10973,0,10973,0
190,1525083903,4135,0,0,4135,0,4135,0,4577,0,0,4577,0,4577,0
70,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525083903,4503,0,229,4274,0,4274,0,11941,0,0,11941,0,11941,0
53,1525083903,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525083903,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
0.0.0.0,1525084504,6536981,64020,291415,6181546,0,1691825,0,6814175,63844,318840,6431491,0,5298717,0
166,1525084504,121452,0,229,121223,0,120911,0,161880,0,0,161880,0,161448,0
250,1525084504,43373,31724,836,10813,0,10813,0,69402,31724,760,36918,0,36918,0
1,1525084504,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525084504,85029,0,33484,51545,0,51545,0,468417,0,79304,389113,0,389113,0
255,1525084504,0,0,0,0,0,0,0,188263,0,188263,0,0,0,0
55,1525084504,10609,0,0,10609,0,10609,0,23058,0,0,23058,0,23058,0
50,1525084504,198135,0,229,197906,0,132261,0,172550,0,0,172550,0,140909,0
77,1525084504,11672,0,6803,4869,0,1525,0,4196,0,0,4196,0,4196,0
251,1525084504,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
65,1525084504,28314,0,28314,0,0,0,0,0,0,0,0,0,0,0
60,1525084504,645,0,229,416,0,0,0,576,0,0,576,0,0,0
79,1525084504,2843,0,250,2593,0,2593,0,6998,0,0,6998,0,6998,0
58,1525084504,3647,0,229,3418,0,3418,0,4547,0,0,4547,0,4547,0
190,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525084504,1755,0,229,1526,0,1526,0,4236,0,0,4236,0,4236,0
62,1525084504,4538,0,229,4309,0,4309,0,23271,0,0,23271,0,23271,0
52,1525084504,3255,0,229,3026,0,3026,0,809,0,0,809,0,809,0
70,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
191,1525084504,4374,0,0,4374,0,4374,0,5792,0,0,5792,0,5792,0
53,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525084504,1586,0,0,1586,0,1586,0,4276,0,0,4276,0,4276,0
0.0.0.0,1525084504,6536981,64020,291415,6181546,0,1691825,0,6814175,63844,318840,6431491,0,5298717,0
166,1525084504,121452,0,229,121223,0,120911,0,161880,0,0,161880,0,161448,0
250,1525084504,43373,31724,836,10813,0,10813,0,69402,31724,760,36918,0,36918,0
1,1525084504,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525084504,85029,0,33484,51545,0,51545,0,468417,0,79304,389113,0,389113,0
255,1525084504,0,0,0,0,0,0,0,188263,0,188263,0,0,0,0
55,1525084504,10609,0,0,10609,0,10609,0,23058,0,0,23058,0,23058,0
50,1525084504,198135,0,229,197906,0,132261,0,172550,0,0,172550,0,140909,0
77,1525084504,11672,0,6803,4869,0,1525,0,4196,0,0,4196,0,4196,0
251,1525084504,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
65,1525084504,28314,0,28314,0,0,0,0,0,0,0,0,0,0,0
60,1525084504,645,0,229,416,0,0,0,576,0,0,576,0,0,0
79,1525084504,2843,0,250,2593,0,2593,0,6998,0,0,6998,0,6998,0
58,1525084504,3647,0,229,3418,0,3418,0,4547,0,0,4547,0,4547,0
190,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525084504,1755,0,229,1526,0,1526,0,4236,0,0,4236,0,4236,0
62,1525084504,4538,0,229,4309,0,4309,0,23271,0,0,23271,0,23271,0
52,1525084504,3255,0,229,3026,0,3026,0,809,0,0,809,0,809,0
70,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
191,1525084504,4374,0,0,4374,0,4374,0,5792,0,0,5792,0,5792,0
53,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525084504,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525084504,1586,0,0,1586,0,1586,0,4276,0,0,4276,0,4276,0
0.0.0.0,1525085105,7455776,70216,361998,7023562,0,2692589,0,24155853,64660,815288,23275905,0,22095167,0
255,1525085105,0,0,0,0,0,0,0,166921,0,166921,0,0,0,0
200,1525085105,51707,0,51627,80,0,80,0,138820,0,138780,40,0,40,0
55,1525085105,14306,0,229,14077,0,14077,0,27527,0,0,27527,0,27527,0
65,1525085105,23574,0,23574,0,0,0,0,0,0,0,0,0,0,0
